formula,phase,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Al0.3HfNbTaTiZr,1,Al0.3 Hf1 Nb1 Ta1 Ti1 Zr1,6,0.42567978010107466,0.32321667540000276,0.2603516500228261,0.2374541159084913,0.22162624185058363,13.0,73.0,60.0,47.528301886792455,18.84656461374155,22.0,43.0,73.0,30.0,46.9622641509434,3.3535065859736566,43.0,26.9815386,180.94788,153.9663414,113.11881539245283,50.264244986828054,47.867,933.47,3290.0,2356.5299999999997,2433.026603773585,470.535920256319,1941.0,4.0,13.0,9.0,4.886792452830188,1.0039159843360626,4.0,3.0,6.0,3.0,5.0754716981132075,0.6977572089711641,4.0,121.0,175.0,54.0,166.0943396226415,8.195087219651121,160.0,1.3,1.61,0.31000000000000005,1.4628301886792454,0.11156995372018509,1.3,1.0,2.0,1.0,1.8113207547169812,0.30615877536489855,1.0,0.0,1.0,1.0,0.05660377358490566,0.10679957280170879,0.0,0.0,4.0,4.0,2.452830188679245,0.7903168387326451,2.0,0.0,14.0,14.0,5.283018867924529,6.578853684585261,0.0,3.0,19.0,16.0,9.60377358490566,6.714133143467427,4.0,0.0,1.0,1.0,0.18867924528301888,0.30615877536489855,0.0,0.0,5.0,5.0,0.2830188679245283,0.533997864008544,0.0,0.0,8.0,8.0,6.981132075471699,1.1605553577785686,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.452830188679245,0.619437522249911,7.0,16.48,23.195,6.715,19.496037735849058,2.416197935208259,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.251572327037736e-06,6.898777738212176e-06,0.0,194.0,229.0,35.0,208.9622641509434,16.938412246351017,194.0
Al0.3NbTa0.8Ti1.4V0.2Zr1.3,1,Al0.3 Nb1 Ta0.8 Ti1.4 V0.2 Zr1.3,6,0.46561786907291264,0.37302128119277167,0.3196074364549913,0.30230456339034567,0.29187435586568705,13.0,73.0,60.0,38.14,13.266399999999999,22.0,43.0,73.0,30.0,46.779999999999994,3.624799999999999,43.0,26.9815386,180.94788,153.9663414,88.31048911600001,32.99734709616,47.867,933.47,3290.0,2356.5299999999997,2316.4882,484.9284959999999,1941.0,4.0,13.0,9.0,4.9399999999999995,1.0151999999999999,4.0,3.0,6.0,3.0,4.720000000000001,0.6671999999999998,4.0,121.0,175.0,54.0,163.68,8.036799999999998,160.0,1.33,1.63,0.2999999999999998,1.4988,0.08777600000000005,1.54,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,1.0,1.0,0.06,0.11279999999999998,0.0,0.0,4.0,4.0,2.4799999999999995,0.8159999999999998,2.0,0.0,14.0,14.0,2.24,3.7632,0.0,3.0,19.0,16.0,6.580000000000001,3.9744000000000006,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,0.3,0.5640000000000001,0.0,0.0,8.0,8.0,6.92,1.1984,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.42,0.6264,8.0,13.01,23.195,10.185,18.7483,2.3122839999999996,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.309333333324e-06,9.08543999998656e-06,2.25333333333e-05,194.0,229.0,35.0,209.85999999999999,17.1288,194.0
Al0.3NbTaTi1.4Zr1.3,1,Al0.3 Nb1 Ta1 Ti1.4 Zr1.3,5,0.47916594202843754,0.38200235737697114,0.32362681281246897,0.304163230633789,0.29246354873664604,13.0,73.0,60.0,40.14,13.488,22.0,43.0,73.0,30.0,46.86,3.6488,43.0,26.9815386,180.94788,153.9663414,93.510744316,34.9748542736,47.867,933.47,3290.0,2356.5299999999997,2360.7681999999995,527.3854399999998,1941.0,4.0,13.0,9.0,4.9399999999999995,1.0151999999999999,4.0,3.0,6.0,3.0,4.8,0.664,4.0,121.0,175.0,54.0,164.35999999999999,7.788799999999999,160.0,1.33,1.61,0.28,1.4936,0.085072,1.54,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,1.0,1.0,0.06,0.11279999999999998,0.0,0.0,4.0,4.0,2.48,0.8160000000000001,2.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,19.0,16.0,7.140000000000001,4.744000000000001,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,5.0,5.0,0.3,0.564,0.0,0.0,8.0,8.0,6.92,1.1984,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.42,0.6264000000000001,8.0,16.48,23.195,6.715,18.9527,2.205996,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.309333333324e-06,9.08543999998656e-06,2.25333333333e-05,194.0,229.0,35.0,209.85999999999999,17.1288,194.0
Al0.41CoCrFeNi,1,Al0.41 Co1 Cr1 Fe1 Ni1,5,0.4629461486757965,0.3620104965635043,0.2993812681660215,0.2764395521839729,0.26047669151598557,13.0,28.0,15.0,25.01814058956916,2.696407361130393,24.0,49.0,73.0,24.0,57.35374149659864,4.856001357459084,49.0,26.9815386,58.933195,31.951656399999997,53.63494916689342,5.699205215110988,51.9961,933.47,2180.0,1246.53,1784.517619047619,191.36723895907568,1728.0,6.0,13.0,7.0,8.691609977324262,1.53434011548686,6.0,3.0,4.0,1.0,3.9070294784580497,0.16865400733233596,4.0,121.0,139.0,18.0,129.39002267573696,5.5419295458168145,124.0,1.61,1.91,0.2999999999999998,1.8004761904761906,0.09912536443148683,1.66,1.0,2.0,1.0,1.7732426303854876,0.3506769298800397,1.0,0.0,1.0,1.0,0.09297052154195011,0.16865400733233576,0.0,0.0,8.0,8.0,5.895691609977324,1.5024603945886743,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.761904761904763,1.684483317136378,6.0,0.0,1.0,1.0,0.22675736961451246,0.3506769298800397,0.0,0.0,5.0,5.0,0.4648526077097505,0.843270036661679,0.0,0.0,5.0,5.0,3.1746031746031744,1.2021739912896372,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.866213151927438,1.2391956026552722,2.0,10.245,16.48,6.235000000000001,11.165941043083901,0.99901275703025,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9647457369614512,0.7844183791732868,0.0,194.0,229.0,35.0,219.7845804988662,11.693687301073117,194.0
Al0.43CoCr0.29NiSi0.14,3,Al0.43 Co1 Cr0.29 Ni1 Si0.14,5,0.528955227727722,0.4482263757823348,0.40231551457598075,0.38612497386392236,0.374750094008418,13.0,28.0,15.0,24.304195804195807,4.469656217907965,27.0,49.0,78.0,29.0,61.370629370629366,5.124993887231647,58.0,26.9815386,58.933195,31.951656399999997,51.83199146783217,9.797345131933099,58.6934,933.47,2180.0,1246.53,1666.3538811188812,220.37767054623694,1728.0,6.0,14.0,8.0,9.891608391608392,1.4127096679544233,9.0,3.0,4.0,1.0,3.8006993006993004,0.3191598611179033,4.0,111.0,139.0,28.0,125.13286713286716,3.4186023766443374,124.0,1.61,1.91,0.2999999999999998,1.8285664335664333,0.09990757494254,1.88,1.0,2.0,1.0,1.898601398601399,0.1822338500660176,2.0,0.0,2.0,2.0,0.24825174825174826,0.39755000244510735,0.0,0.0,8.0,8.0,5.751748251748252,2.4451073402122354,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.898601398601399,2.2397183236344076,9.0,0.0,1.0,1.0,0.10139860139860139,0.18223385006601792,0.0,0.0,5.0,5.0,0.9475524475524476,1.5174091642623113,0.0,0.0,5.0,5.0,2.2552447552447554,1.0774365494645215,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.3041958041958046,1.1247493764976284,2.0,10.245,20.44,10.195000000000002,11.80353146853147,2.251739204851094,10.245,0.0,0.773,0.773,0.03783916083916084,0.07197378844931293,0.0,0.0,1.5484712,1.5484712,0.7496034615384617,0.558648768154922,0.5953947,194.0,229.0,35.0,214.66433566433565,14.450584380654313,194.0
Al0.43CoCrFeMnNi,1,Al0.43 Co1 Cr1 Fe1 Mn1 Ni1,6,0.41934393169383266,0.31657311150235,0.25424310066336814,0.23178575801151932,0.21632118232791417,13.0,28.0,15.0,24.970534069981586,2.253356802973725,24.0,49.0,73.0,24.0,56.425414364640886,4.889960623912579,49.0,26.9815386,58.933195,31.951656399999997,53.77675904198895,4.899669919721619,51.9961,933.47,2180.0,1246.53,1732.4847329650095,206.83086596868225,1519.0,6.0,13.0,7.0,8.395948434622468,1.5424844581463735,6.0,3.0,4.0,1.0,3.9208103130755063,0.1458373608185886,4.0,121.0,139.0,18.0,131.12891344383058,6.119064334625519,124.0,1.55,1.91,0.3599999999999999,1.753646408839779,0.1322507452967451,1.55,1.0,2.0,1.0,1.8158379373848987,0.30049279461690565,1.0,0.0,1.0,1.0,0.07918968692449356,0.14583736081858853,0.0,0.0,8.0,8.0,5.70902394106814,1.4264928827976355,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.6040515653775325,1.5424844581463735,6.0,0.0,1.0,1.0,0.1841620626151013,0.30049279461690565,0.0,0.0,5.0,5.0,0.39594843462246776,0.7291868040929425,0.0,0.0,5.0,5.0,3.499079189686925,1.2901519082649084,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.079189686924494,1.192474792181761,2.0,10.245,16.48,6.235000000000001,11.060586778434624,0.9059892842867374,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.783579893313012,0.770524572145111,0.0,194.0,229.0,35.0,219.29097605893188,10.159098385953484,194.0
Al0.44CoCrFeNi,3,Al0.44 Co1 Cr1 Fe1 Ni1,5,0.4612225490511786,0.3600428885626517,0.29743111760206536,0.27458392074545757,0.25871760476329125,13.0,28.0,15.0,24.936936936936938,2.787923058193328,24.0,49.0,73.0,24.0,57.45945945945947,4.918431945458972,49.0,26.9815386,58.933195,31.951656399999997,53.45485855495495,5.904062763574386,51.9961,933.47,2180.0,1246.53,1778.7672972972975,195.25468711955205,1728.0,6.0,13.0,7.0,8.720720720720722,1.5501988474961448,6.0,3.0,4.0,1.0,3.9009009009009015,0.17855693531369163,4.0,121.0,139.0,18.0,129.33333333333334,5.555555555555557,124.0,1.61,1.91,0.2999999999999998,1.7991891891891896,0.10019478938397844,1.66,1.0,2.0,1.0,1.7747747747747749,0.34899764629494356,1.0,0.0,1.0,1.0,0.09909909909909911,0.1785569353136921,0.0,0.0,8.0,8.0,5.855855855855856,1.5461407353299246,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.729729729729731,1.716581446311176,6.0,0.0,1.0,1.0,0.22522522522522526,0.34899764629494356,0.0,0.0,5.0,5.0,0.4954954954954956,0.8927846765684607,0.0,0.0,5.0,5.0,3.1531531531531534,1.2133755376998623,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8738738738738743,1.2377242106971837,2.0,10.245,16.48,6.235000000000001,11.201846846846848,1.046120444769095,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9582271846846847,0.7849908246083923,0.0,194.0,229.0,35.0,219.81981981981986,11.630549468387288,194.0
Al0.4CoCrFeMnNiV,2,Al0.4 Co1 Cr1 Fe1 Mn1 Ni1 V1,7,0.3878023014372143,0.2849310358167556,0.2236651852269809,0.20183730080033202,0.18691145146881522,13.0,28.0,15.0,24.718749999999996,2.226562500000001,23.0,46.0,73.0,27.0,54.71874999999999,5.361328125,46.0,26.9815386,58.933195,31.951656399999997,53.4593524125,4.553821984374999,50.9415,933.47,2183.0,1249.53,1806.6231249999998,235.6658203125,1519.0,5.0,13.0,8.0,7.84375,1.728515625,5.0,3.0,4.0,1.0,3.9374999999999996,0.11718750000000037,4.0,121.0,153.0,32.0,134.59375,8.505859375,124.0,1.55,1.91,0.3599999999999999,1.7349999999999999,0.12968749999999998,1.55,1.0,2.0,1.0,1.84375,0.263671875,1.0,0.0,1.0,1.0,0.0625,0.1171875,0.0,0.0,8.0,8.0,5.3125,1.58203125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.21875,1.669921875,5.0,0.0,1.0,1.0,0.15625,0.263671875,0.0,0.0,5.0,5.0,0.3125,0.5859375,0.0,0.0,7.0,7.0,4.0625,1.50390625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.53125,1.435546875,2.0,10.245,16.48,6.235000000000001,11.339779094828126,1.1644716460126958,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6648185657327585,0.7279677714170258,0.0,194.0,229.0,35.0,220.78125,9.55078125,194.0
Al0.4CoCrFeNi,1,Al0.4 Co1 Cr1 Fe1 Ni1,5,0.46354722850843494,0.362686917112991,0.3000415472913077,0.2770647662271545,0.261068492319393,13.0,28.0,15.0,25.045454545454543,2.6652892561983474,24.0,49.0,73.0,24.0,57.31818181818181,4.8347107438016526,49.0,26.9815386,58.933195,31.951656399999997,53.6955251,5.629554409090909,51.9961,933.47,2180.0,1246.53,1786.451818181818,190.04380165289254,1728.0,6.0,13.0,7.0,8.681818181818182,1.5289256198347108,6.0,3.0,4.0,1.0,3.9090909090909087,0.1652892561983474,4.0,121.0,139.0,18.0,129.4090909090909,5.537190082644628,124.0,1.61,1.91,0.2999999999999998,1.8009090909090908,0.09876033057851243,1.66,1.0,2.0,1.0,1.7727272727272725,0.3512396694214877,1.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,8.0,8.0,5.909090909090908,1.4876033057851241,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.7727272727272725,1.6735537190082646,6.0,0.0,1.0,1.0,0.22727272727272727,0.35123966942148754,0.0,0.0,5.0,5.0,0.45454545454545453,0.8264462809917356,0.0,0.0,5.0,5.0,3.1818181818181817,1.1983471074380163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.8636363636363633,1.2396694214876034,2.0,10.245,16.48,6.235000000000001,11.153863636363637,0.984814049586777,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.9669383409090908,0.7842078719008263,0.0,194.0,229.0,35.0,219.77272727272725,11.714876033057863,194.0
Al0.4CoCu0.4FeGa0.02Ni,1,Al0.4 Co1 Cu0.4 Fe1 Ga0.02 Ni1,6,0.4770147844981404,0.3828475940043608,0.32655161056743404,0.30631237726074567,0.2921808837840225,13.0,31.0,18.0,25.764397905759168,2.673172336284637,26.0,55.0,74.0,19.0,60.282722513089006,3.9609659822921524,55.0,26.9815386,69.723,42.7414614,55.25577760209425,5.921306597297216,55.845,302.91,1811.0,1508.09,1630.7733507853404,217.1099202324497,1728.0,8.0,13.0,5.0,9.649214659685864,1.2033661357967163,8.0,3.0,4.0,1.0,3.895287958115184,0.18749486033825782,4.0,121.0,132.0,11.0,127.13089005235604,3.5689811134563243,124.0,1.61,1.91,0.2999999999999998,1.8482198952879583,0.05982840382664936,1.83,1.0,2.0,1.0,1.8952879581151831,0.18749486033825838,2.0,0.0,1.0,1.0,0.10994764397905761,0.19571831912502402,0.0,0.0,10.0,10.0,6.596858638743456,1.694032510073737,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.602094240837696,1.4884460404045945,8.0,0.0,1.0,1.0,0.10471204188481677,0.1874948603382583,0.0,0.0,5.0,5.0,0.549738219895288,0.97859159562512,0.0,0.0,4.0,4.0,2.356020942408377,1.197883829938872,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.010471204188482,0.955565911022176,2.0,10.245,18.8575,8.612500000000002,11.1759554973822,1.191229681203915,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1137509685863873,0.749545582632055,0.5953947,64.0,229.0,165.0,217.0890052356021,13.691510649379133,194.0
Al0.4CoCu0.4FeGa0.04Ni,1,Al0.4 Co1 Cu0.4 Fe1 Ga0.04 Ni1,6,0.4746160729122716,0.3808558688831544,0.32485082306284213,0.3047170002982022,0.2906591083476475,13.0,31.0,18.0,25.791666666666668,2.664930555555555,26.0,55.0,74.0,19.0,60.35416666666667,4.014756944444445,55.0,26.9815386,69.723,42.7414614,55.331127718750004,5.906164399739579,55.845,302.91,1811.0,1508.09,1623.8573958333334,226.78531901041666,1728.0,8.0,13.0,5.0,9.666666666666668,1.2152777777777777,8.0,3.0,4.0,1.0,3.8958333333333335,0.18663194444444434,4.0,121.0,132.0,11.0,127.10416666666669,3.5698784722222276,124.0,1.61,1.91,0.2999999999999998,1.8480208333333334,0.05976562499999989,1.83,1.0,2.0,1.0,1.8958333333333333,0.1866319444444445,2.0,0.0,1.0,1.0,0.11458333333333334,0.20290798611111116,0.0,0.0,10.0,10.0,6.614583333333333,1.698133680555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.625000000000002,1.4973958333333328,8.0,0.0,1.0,1.0,0.10416666666666667,0.18663194444444445,0.0,0.0,5.0,5.0,0.5729166666666667,1.0145399305555556,0.0,0.0,4.0,4.0,2.34375,1.2044270833333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0208333333333335,0.9635416666666667,2.0,10.245,18.8575,8.612500000000002,11.215963541666667,1.2558729383680562,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1079501822916666,0.7516841851128471,0.5953947,64.0,229.0,165.0,216.29166666666666,14.782986111111118,194.0
Al0.4CoCu0.4FeGa0.06Ni,1,Al0.4 Co1 Cu0.4 Fe1 Ga0.06 Ni1,6,0.47229904832008174,0.3788886592443487,0.32316767262472473,0.30313815577507425,0.28915310260491933,13.0,31.0,18.0,25.818652849740936,2.6567156165266157,26.0,55.0,74.0,19.0,60.424870466321245,4.067223281161911,55.0,26.9815386,69.723,42.7414614,55.40569700518135,5.8910172860479415,55.845,302.91,1811.0,1508.09,1617.0131088082903,236.24905366587015,1728.0,8.0,13.0,5.0,9.683937823834198,1.2268785739214478,8.0,3.0,4.0,1.0,3.896373056994819,0.18577679937716407,4.0,121.0,132.0,11.0,127.0777202072539,3.570565652769207,124.0,1.61,1.91,0.2999999999999998,1.8478238341968913,0.05970093156863259,1.83,1.0,2.0,1.0,1.8963730569948185,0.1857767993771646,2.0,0.0,1.0,1.0,0.11917098445595856,0.20993852183951248,0.0,0.0,10.0,10.0,6.632124352331607,1.7020591156809577,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.647668393782384,1.506080700153024,8.0,0.0,1.0,1.0,0.10362694300518135,0.18577679937716451,0.0,0.0,5.0,5.0,0.5958549222797928,1.0496926091975625,0.0,0.0,4.0,4.0,2.3316062176165806,1.2107707589465488,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.031088082901555,0.9713012429863891,2.0,10.245,18.8575,8.612500000000002,11.255556994818653,1.319115949421461,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1022095077720206,0.7537383339150044,0.5953947,64.0,229.0,165.0,215.50259067357516,15.851163789631924,194.0
Al0.4CoCu0.4FeGa0.08Ni,1,Al0.4 Co1 Cu0.4 Fe1 Ga0.08 Ni1,6,0.47006239650218545,0.37694751342242855,0.32150191308250053,0.30157558822248165,0.28766262269468185,13.0,31.0,18.0,25.845360824742272,2.6485280051014954,26.0,55.0,74.0,19.0,60.49484536082474,4.1183972792007655,55.0,26.9815386,69.723,42.7414614,55.479497536082484,5.875867821872665,55.845,302.91,1811.0,1508.09,1610.239381443299,245.50611117015623,1728.0,8.0,13.0,5.0,9.701030927835053,1.2381762142629398,8.0,3.0,4.0,1.0,3.8969072164948457,0.18492932298862763,4.0,121.0,132.0,11.0,127.0515463917526,3.5710489956424754,124.0,1.61,1.91,0.2999999999999998,1.8476288659793816,0.05963439260282696,1.83,1.0,2.0,1.0,1.8969072164948453,0.18492932298862796,2.0,0.0,1.0,1.0,0.12371134020618559,0.21681368902114997,0.0,0.0,10.0,10.0,6.649484536082475,1.70581358273993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.670103092783506,1.5145073865447973,8.0,0.0,1.0,1.0,0.10309278350515465,0.1849293229886279,0.0,0.0,5.0,5.0,0.6185567010309279,1.08406844510575,0.0,0.0,4.0,4.0,2.3195876288659796,1.2169199702412588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.041237113402062,0.9788500371984271,2.0,10.245,18.8575,8.612500000000002,11.294742268041237,1.3809916037836112,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0965280154639174,0.7557102933361676,0.5953947,64.0,229.0,165.0,214.7216494845361,16.89658837283451,194.0
Al0.4CoCu0.4FeNi,1,Al0.4 Co1 Cu0.4 Fe1 Ni1,5,0.4794965041654894,0.3848622532406929,0.32827030318507483,0.30792454766736244,0.2937186779092016,13.0,29.0,16.0,25.73684210526316,2.681440443213294,26.0,55.0,73.0,18.0,60.21052631578948,3.9058171745152364,55.0,26.9815386,63.546,36.5644614,55.1796343263158,5.936441205540157,55.845,933.47,1811.0,877.53,1637.762105263158,207.2177285318559,1728.0,8.0,13.0,5.0,9.631578947368421,1.1911357340720221,8.0,3.0,4.0,1.0,3.8947368421052637,0.18836565096952865,4.0,121.0,132.0,11.0,127.15789473684212,3.5678670360110853,124.0,1.61,1.91,0.2999999999999998,1.848421052631579,0.05988919667590019,1.83,1.0,2.0,1.0,1.894736842105263,0.18836565096952917,2.0,0.0,1.0,1.0,0.10526315789473685,0.1883656509695291,0.0,0.0,10.0,10.0,6.578947368421053,1.6897506925207755,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.578947368421053,1.479224376731302,8.0,0.0,1.0,1.0,0.10526315789473685,0.1883656509695291,0.0,0.0,5.0,5.0,0.5263157894736842,0.9418282548476453,0.0,0.0,4.0,4.0,2.368421052631579,1.1911357340720223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0000000000000004,0.9473684210526317,2.0,10.245,16.48,6.235000000000001,11.135526315789473,1.1251523545706368,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1196128157894736,0.7473201939058173,0.5953947,194.0,229.0,35.0,217.89473684210526,12.576177285318563,194.0
